-53.7428	0.403911	0.21347
-53.3583	0.603236	0.510712
-53.7406	0.478188	0.480731
-53.685	0.588615	0.502582
-54.4267	0.479099	0.401008
-55.8835	0.21412	0.330819
-56.0007	0.32667	0.390187
-55.2892	0.456983	0.394595
-55.8985	0.489289	0.471985
-56.3111	0.455548	0.448918
-57.1653	0.498633	0.531535
-59.3081	0.392239	0.390105
-59.3721	0.520299	0.382915
-61.3096	0.43497	0.285021
-60.5212	0.454548	0.450497
-62.1635	0.506641	0.456478
-62.9002	0.384428	0.520805
-64.8412	0.314839	0.381078
-64.7789	0.316051	0.313161
-60.6162	0.418591	0.59867
-57.2376	0.80263	0.783882
-59.3524	0.839358	0.738608
-64.4743	0.608057	0.499385
-64.7505	0.597571	0.579946
-63.9462	0.727953	0.610871
-66.5052	0.663425	0.529152
-64.2789	0.715863	0.463535
-60.4087	0.775908	0.535022
-62.7839	0.764546	0.560918
